bowler,venue,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
PW Borren,Mannofield Park,ODI,1,42,25,0,30,3.57,25.0,71.43
PW Borren,Maple Leaf North-West Ground,ODI,1,6,10,0,3,10.0,10.0,50.0
PW Borren,Ruaraka Sports Club Ground,ODI,1,36,11,1,29,1.83,11.0,80.56
PW Borren,Sheikh Zayed Stadium,T20I,1,24,37,0,7,9.25,37.0,29.17
PW Borren,Sportpark Westvliet,T20I,2,30,35,0,10,7.0,35.0,33.33
PW Borren,Sylhet Stadium,T20I,2,24,32,0,4,8.0,32.0,16.67
PW Borren,"The Village, Malahide",T20I,1,6,13,0,1,13.0,13.0,16.67
PW Borren,VRA Ground,ODI,1,60,27,0,41,2.7,27.0,68.33
PW Borren,"Warner Park, Basseterre",ODI,2,108,142,2,32,7.89,71.0,29.63
PW Borren,Willowmoore Park,ODI,1,30,35,0,13,7.0,35.0,43.33
PW Borren,Zahur Ahmed Chowdhury Stadium,ODI,1,30,29,1,12,5.8,29.0,40.0
PW Borren,Zahur Ahmed Chowdhury Stadium,T20I,2,30,28,2,5,5.6,14.0,16.67
PW Gunaratne,"Buffalo Park, East London",ODI,1,42,34,2,26,4.86,17.0,61.9
PW Gunaratne,"Goodyear Park, Bloemfontein",ODI,1,30,25,2,18,5.0,12.5,60.0
PW Gunaratne,"Kingsmead, Durban",ODI,1,36,27,0,24,4.5,27.0,66.67
PW Gunaratne,"Newlands, Cape Town",ODI,1,36,41,1,20,6.83,41.0,55.56
PW Gunaratne,"St George's Park, Port Elizabeth",ODI,1,48,60,0,23,7.5,60.0,47.92
PW Gunaratne,"SuperSport Park, Centurion",ODI,1,36,46,0,15,7.67,46.0,41.67
PW Gunaratne,Sydney Cricket Ground,ODI,1,51,55,2,22,6.47,27.5,43.14
PWA Mulder,"Barsapara Cricket Stadium, Guwahati",Test,1,86,25,0,75,1.74,25.0,87.21
PWA Mulder,"Boland Park, Paarl",ODI,1,42,36,1,18,5.14,36.0,42.86
PWA Mulder,Buffalo Park,ODI,1,49,32,1,28,3.92,32.0,57.14
PWA Mulder,"Civil Service Cricket Club, Stormont, Belfast",T20I,2,24,34,2,8,8.5,17.0,33.33
PWA Mulder,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Test,2,100,48,3,82,2.88,16.0,82.0
PWA Mulder,Diamond Oval,ODI,1,36,19,1,26,3.17,19.0,72.22
PWA Mulder,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",IPL,1,6,16,0,1,16.0,16.0,16.67
PWA Mulder,"Eden Gardens, Kolkata",Test,1,32,16,0,24,3.0,16.0,75.0
PWA Mulder,"Eden Park, Auckland",T20I,1,6,5,0,4,5.0,5.0,66.67
PWA Mulder,"Gaddafi Stadium, Lahore",ODI,2,72,81,1,30,6.75,81.0,41.67
PWA Mulder,"Gaddafi Stadium, Lahore",Test,1,14,13,0,9,5.57,13.0,64.29
PWA Mulder,"Great Barrier Reef Arena, Mackay",ODI,2,73,124,1,27,10.19,124.0,36.99
PWA Mulder,"Hagley Oval, Christchurch",T20I,1,18,30,2,6,10.0,15.0,33.33
PWA Mulder,"Hagley Oval, Christchurch",Test,1,79,47,0,62,3.57,47.0,78.48
PWA Mulder,"Headingley, Leeds",ODI,1,42,38,4,25,5.43,9.5,59.52
PWA Mulder,"Kennington Oval, London",Test,1,12,11,0,8,5.5,11.0,66.67
PWA Mulder,"Kingsmead, Durban",Test,1,25,23,1,18,5.52,23.0,72.0
PWA Mulder,"Lord's, London",Test,1,121,59,1,87,2.93,59.0,71.9
PWA Mulder,"National Cricket Stadium, St George's, Grenada",T20I,1,24,31,2,5,7.75,15.5,20.83
PWA Mulder,"National Stadium, Karachi",ODI,2,105,108,5,53,6.17,21.6,50.48
PWA Mulder,Newlands,ODI,1,18,20,1,5,6.67,20.0,27.78
PWA Mulder,"Newlands, Cape Town",Test,1,147,87,1,100,3.55,87.0,68.03
PWA Mulder,Pallekele International Cricket Stadium,ODI,2,72,90,2,33,7.5,45.0,45.83
PWA Mulder,"Providence Stadium, Guyana",Test,1,141,73,6,111,3.11,12.17,78.72
PWA Mulder,"Queen's Park Oval, Port of Spain, Trinidad",Test,1,85,45,0,61,3.18,45.0,71.76
PWA Mulder,"Queens Sports Club, Bulawayo",Test,2,222,113,7,165,3.05,16.14,74.32
PWA Mulder,"R Premadasa Stadium, Colombo",ODI,2,36,33,2,23,5.5,16.5,63.89
PWA Mulder,"R Premadasa Stadium, Colombo",T20I,1,6,11,1,1,11.0,11.0,16.67
PWA Mulder,"R.Premadasa Stadium, Khettarama",ODI,1,49,61,2,23,7.47,30.5,46.94
PWA Mulder,Rangiri Dambulla International Stadium,ODI,2,62,62,1,27,6.0,62.0,43.55
PWA Mulder,Rawalpindi Cricket Stadium,Test,1,148,58,1,122,2.35,58.0,82.43
PWA Mulder,"Sabina Park, Kingston, Jamaica",T20I,3,18,40,0,7,13.33,40.0,38.89
PWA Mulder,"Seddon Park, Hamilton",T20I,1,12,14,2,6,7.0,7.0,50.0
PWA Mulder,"Shere Bangla National Stadium, Mirpur",Test,1,129,63,4,98,2.93,15.75,75.97
PWA Mulder,"Sky Stadium, Wellington",T20I,1,18,31,1,5,10.33,31.0,27.78
PWA Mulder,St George's Park,Test,1,42,12,1,37,1.71,12.0,88.1
PWA Mulder,"St George's Park, Gqeberha",ODI,1,24,19,0,11,4.75,19.0,45.83
PWA Mulder,"St George's Park, Port Elizabeth",Test,1,78,26,3,67,2.0,8.67,85.9
PWA Mulder,SuperSport Park,ODI,1,12,13,0,4,6.5,13.0,33.33
PWA Mulder,SuperSport Park,Test,1,196,108,5,150,3.31,21.6,76.53
PWA Mulder,"SuperSport Park, Centurion",T20I,1,12,14,0,6,7.0,14.0,50.0
PWA Mulder,"SuperSport Park, Centurion",Test,1,174,75,0,140,2.59,75.0,80.46
PWA Mulder,"The Rose Bowl, Southampton",ODI,1,48,65,0,20,8.12,65.0,41.67
PWA Mulder,The Wanderers Stadium,ODI,1,24,20,0,9,5.0,20.0,37.5
PWA Mulder,The Wanderers Stadium,Test,1,121,77,4,90,3.82,19.25,74.38
PWA Mulder,"The Wanderers Stadium, Johannesburg",ODI,1,25,26,1,13,6.24,26.0,52.0
PWA Mulder,"The Wanderers Stadium, Johannesburg",Test,1,93,47,2,75,3.03,23.5,80.65
PWA Mulder,"Zahur Ahmed Chowdhury Stadium, Chattogram",Test,1,24,14,0,18,3.5,14.0,75.0
PWA Mulder,"Zayed Cricket Stadium, Abu Dhabi",ODI,2,48,48,2,30,6.0,24.0,62.5
PWA Mulder,"Zayed Cricket Stadium, Abu Dhabi",T20I,2,37,67,3,13,10.86,22.33,35.14
PWDM Badalge,"R Premadasa Stadium, Colombo",ODI,3,35,47,0,12,8.06,47.0,34.29
PWH de Silva,Adelaide Oval,T20I,1,18,42,0,2,14.0,42.0,11.11
PWH de Silva,"Arun Jaitley Stadium, Delhi",IPL,3,72,97,2,26,8.08,48.5,36.11
PWH de Silva,"Barsapara Cricket Stadium, Guwahati",IPL,2,42,70,5,14,10.0,14.0,33.33
PWH de Silva,"Barsapara Cricket Stadium, Guwahati",ODI,1,60,67,0,25,6.7,67.0,41.67
PWH de Silva,"Basin Reserve, Wellington",ODI,1,36,29,0,20,4.83,29.0,55.56
PWH de Silva,"Bay Oval, Mount Maunganui",T20I,2,48,63,4,18,7.88,15.75,37.5
PWH de Silva,"Bellerive Oval, Hobart",T20I,1,24,25,2,6,6.25,12.5,25.0
PWH de Silva,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",IPL,1,24,20,1,14,5.0,20.0,58.33
PWH de Silva,"Brabourne Stadium, Mumbai",IPL,3,54,50,4,23,5.56,12.5,42.59
PWH de Silva,"Brisbane Cricket Ground, Woolloongabba",T20I,1,6,18,0,1,18.0,18.0,16.67
PWH de Silva,"Coolidge Cricket Ground, Antigua",T20I,3,73,42,8,45,3.45,5.25,61.64
PWH de Silva,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",T20I,1,24,25,3,10,6.25,8.33,41.67
PWH de Silva,"Dr DY Patil Sports Academy, Mumbai",IPL,4,78,122,7,36,9.38,17.43,46.15
PWH de Silva,Dubai International Cricket Stadium,T20I,8,194,240,14,66,7.42,17.14,34.02
PWH de Silva,"Eden Gardens, Kolkata",IPL,2,48,79,1,11,9.88,79.0,22.92
PWH de Silva,"Eden Gardens, Kolkata",ODI,1,60,28,0,36,2.8,28.0,60.0
PWH de Silva,"Eden Park, Auckland",ODI,2,72,89,0,29,7.42,89.0,40.28
PWH de Silva,"Eden Park, Auckland",T20I,1,24,30,2,9,7.5,15.0,37.5
PWH de Silva,"GMHBA Stadium, South Geelong, Victoria",T20I,3,72,63,7,36,5.25,9.0,50.0
PWH de Silva,Gaddafi Stadium,T20I,3,72,82,8,25,6.83,10.25,34.72
PWH de Silva,Galle International Stadium,ODI,1,16,15,3,8,5.62,5.0,50.0
PWH de Silva,Galle International Stadium,Test,1,98,67,0,54,4.1,67.0,55.1
PWH de Silva,"Grand Prairie Stadium, Dallas",T20I,1,24,32,2,12,8.0,16.0,50.0
PWH de Silva,"Greenfield International Stadium, Thiruvananthapuram",ODI,1,60,54,0,23,5.4,54.0,38.33
PWH de Silva,Harare Sports Club,ODI,1,42,35,3,22,5.0,11.67,52.38
PWH de Silva,Holkar Cricket Stadium,T20I,1,24,30,2,6,7.5,15.0,25.0
PWH de Silva,"John Davies Oval, Queenstown",T20I,1,24,41,0,4,10.25,41.0,16.67
PWH de Silva,"Kennington Oval, London",ODI,1,42,46,1,17,6.57,46.0,40.48
PWH de Silva,"M Chinnaswamy Stadium, Bengaluru",IPL,5,102,145,5,24,8.53,29.0,23.53
PWH de Silva,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",IPL,1,24,37,1,4,9.25,37.0,16.67
PWH de Silva,Maharashtra Cricket Association Stadium,T20I,1,24,27,1,7,6.75,27.0,29.17
PWH de Silva,"Maharashtra Cricket Association Stadium, Pune",IPL,3,66,82,5,28,7.45,16.4,42.42
PWH de Silva,"Maharashtra Cricket Association Stadium, Pune",T20I,1,18,41,1,5,13.67,41.0,27.78
PWH de Silva,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",ODI,4,175,164,8,84,5.62,20.5,48.0
PWH de Silva,"Narendra Modi Stadium, Ahmedabad",IPL,1,24,26,1,11,6.5,26.0,45.83
PWH de Silva,"Nassau County International Cricket Stadium, New York",T20I,1,20,22,2,10,6.6,11.0,50.0
PWH de Silva,National Stadium,ODI,2,121,117,3,53,5.8,39.0,43.8
PWH de Silva,Pallekele International Cricket Stadium,ODI,6,263,227,14,148,5.18,16.21,56.27
PWH de Silva,Pallekele International Cricket Stadium,T20I,10,214,306,11,69,8.58,27.82,32.24
PWH de Silva,Pallekele International Cricket Stadium,Test,1,270,126,0,189,2.8,126.0,70.0
PWH de Silva,Perth Stadium,T20I,1,18,53,0,0,17.67,53.0,0.0
PWH de Silva,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",IPL,1,24,39,2,7,9.75,19.5,29.17
PWH de Silva,"Queens Sports Club, Bulawayo",ODI,6,290,251,21,167,5.19,11.95,57.59
PWH de Silva,"R Premadasa Stadium, Colombo",ODI,13,683,576,30,365,5.06,19.2,53.44
PWH de Silva,"R Premadasa Stadium, Colombo",T20I,12,276,309,24,100,6.72,12.88,36.23
PWH de Silva,"R.Premadasa Stadium, Khettarama",ODI,3,63,64,3,31,6.1,21.33,49.21
PWH de Silva,Rangiri Dambulla International Stadium,ODI,1,29,35,0,13,7.24,35.0,44.83
PWH de Silva,Rangiri Dambulla International Stadium,T20I,7,156,193,16,66,7.42,12.06,42.31
PWH de Silva,Rawalpindi Cricket Stadium,ODI,2,120,90,3,62,4.5,30.0,51.67
PWH de Silva,Rawalpindi Cricket Stadium,T20I,5,120,145,7,51,7.25,20.71,42.5
PWH de Silva,"Riverside Ground, Chester-le-Street",ODI,1,42,27,0,21,3.86,27.0,50.0
PWH de Silva,"Saurashtra Cricket Association Stadium, Rajkot",T20I,1,24,37,1,5,9.25,37.0,20.83
PWH de Silva,"Sawai Mansingh Stadium, Jaipur",IPL,4,84,137,2,22,9.79,68.5,26.19
PWH de Silva,"Saxton Oval, Nelson",T20I,1,24,38,2,4,9.5,19.0,16.67
PWH de Silva,"Seddon Park, Hamilton",ODI,2,72,61,2,37,5.08,30.5,51.39
PWH de Silva,Sharjah Cricket Stadium,IPL,1,24,40,0,7,10.0,40.0,29.17
PWH de Silva,Sharjah Cricket Stadium,T20I,4,84,81,9,35,5.79,9.0,41.67
PWH de Silva,Sher-e-Bangla National Cricket Stadium,ODI,1,60,33,1,32,3.3,33.0,53.33
PWH de Silva,"Shere Bangla National Stadium, Mirpur",ODI,4,180,164,2,80,5.47,82.0,44.44
PWH de Silva,Sinhalese Sports Club Ground,ODI,1,60,47,1,29,4.7,47.0,48.33
PWH de Silva,Sir Vivian Richards Stadium,ODI,3,181,123,1,100,4.08,123.0,55.25
PWH de Silva,"Sophia Gardens, Cardiff",T20I,2,48,36,2,25,4.5,18.0,52.08
PWH de Silva,SuperSport Park,Test,1,271,171,4,178,3.79,42.75,65.68
PWH de Silva,Sydney Cricket Ground,T20I,4,99,126,8,35,7.64,15.75,35.35
PWH de Silva,Sylhet International Cricket Stadium,T20I,1,24,32,2,10,8.0,16.0,41.67
PWH de Silva,"The Rose Bowl, Southampton",T20I,1,18,42,0,1,14.0,42.0,5.56
PWH de Silva,The Wanderers Stadium,Test,1,38,39,0,19,6.16,39.0,50.0
PWH de Silva,"University Oval, Dunedin",T20I,1,18,22,0,4,7.33,22.0,22.22
PWH de Silva,"Wankhede Stadium, Mumbai",IPL,5,120,170,11,45,8.5,15.45,37.5
PWH de Silva,"Wankhede Stadium, Mumbai",T20I,1,24,22,1,10,5.5,22.0,41.67
PWH de Silva,"Zahur Ahmed Chowdhury Stadium, Chattogram",ODI,3,162,163,6,81,6.04,27.17,50.0
PWH de Silva,"Zayed Cricket Stadium, Abu Dhabi",IPL,1,12,20,0,4,10.0,20.0,33.33
PWH de Silva,"Zayed Cricket Stadium, Abu Dhabi",T20I,5,121,109,9,53,5.4,12.11,43.8
PY Lavine,"Beausejour Stadium, Gros Islet",T20I,1,12,18,0,4,9.0,18.0,33.33
PY Lavine,Boland Bank Park,ODI,1,12,14,0,7,7.0,14.0,58.33
PZ Kamunya,"Achimota Senior Secondary School A Field, Accra",T20I,2,36,33,1,21,5.5,33.0,58.33
PZ Kamunya,"Asian Institute of Technology Ground, Bangkok",T20I,4,74,70,4,39,5.68,17.5,52.7
PZ Kamunya,"Botswana Cricket Association Oval 1, Gaborone",T20I,6,132,57,11,96,2.59,5.18,72.73
PZ Kamunya,Entebbe Cricket Oval,T20I,4,84,39,6,62,2.79,6.5,73.81
PZ Kamunya,"Gahanga B Ground, Rwanda",T20I,4,84,52,7,55,3.71,7.43,65.48
PZ Kamunya,"Gahanga International Cricket Stadium, Rwanda",T20I,4,96,54,8,62,3.38,6.75,64.58
PZ Kamunya,Gahanga International Cricket Stadium. Rwanda,T20I,3,72,45,8,46,3.75,5.62,63.89
PZ Kamunya,"Gymkhana Club Ground, Dar-es-Salaam",T20I,2,48,33,1,26,4.12,33.0,54.17
PZ Kamunya,"Gymkhana Club Ground, Nairobi",T20I,3,70,47,6,46,4.03,7.83,65.71
PZ Kamunya,"High Performance Oval, Windhoek",T20I,1,24,23,1,11,5.75,23.0,45.83
PZ Kamunya,Hong Kong Cricket Club,T20I,4,72,50,5,45,4.17,10.0,62.5
PZ Kamunya,Integrated Polytechnic Regional Centre,T20I,2,49,38,6,29,4.65,6.33,59.18
PZ Kamunya,"Namibia Cricket Ground, Windhoek",T20I,3,66,55,3,33,5.0,18.33,50.0
PZ Kamunya,Takashinga Sports Club,T20I,2,48,22,3,33,2.75,7.33,68.75
PZ Kamunya,"Terdthai Cricket Ground, Bangkok",T20I,2,37,37,5,18,6.0,7.4,48.65
PZ Kamunya,University of Dar-es-Salaam Ground,T20I,1,24,14,0,14,3.5,14.0,58.33
Paing Danu,"Bayuemas Oval, Kuala Lumpur",T20I,6,105,124,6,57,7.09,20.67,54.29
Paing Danu,"Terdthai Cricket Ground, Bangkok",T20I,1,18,27,2,9,9.0,13.5,50.0
Paing Danu,Udayana Cricket Ground,T20I,6,113,141,5,50,7.49,28.2,44.25
Paing Danu,"YSD-UKM Cricket Oval, Bangi",T20I,3,36,51,0,14,8.5,51.0,38.89
Pan Ei Phyu,"Indian Association Ground, Singapore",T20I,1,18,10,0,9,3.33,10.0,50.0
Pan Ei Phyu,Singapore National Cricket Ground,T20I,4,36,48,1,13,8.0,48.0,36.11
Pan Ei Phyu,"Terdthai Cricket Ground, Bangkok",T20I,3,52,47,5,28,5.42,9.4,53.85
Pan Ei Phyu,Turf City B Cricket Ground,T20I,1,18,8,1,13,2.67,8.0,72.22
Pan Ei Phyu,"UKM-YSD Cricket Oval, Bangi",T20I,1,12,11,0,5,5.5,11.0,41.67
Pankaj Singh,Feroz Shah Kotla,IPL,1,24,25,2,11,6.25,12.5,45.83
Pankaj Singh,Harare Sports Club,ODI,1,43,45,0,22,6.28,45.0,51.16
Pankaj Singh,Kingsmead,IPL,2,18,34,0,5,11.33,34.0,27.78
Pankaj Singh,M Chinnaswamy Stadium,IPL,2,48,75,2,26,9.38,37.5,54.17
Pankaj Singh,"MA Chidambaram Stadium, Chepauk",IPL,1,24,30,0,9,7.5,30.0,37.5
Pankaj Singh,Old Trafford,Test,1,168,116,2,120,4.14,58.0,71.43
Pankaj Singh,"Punjab Cricket Association Stadium, Mohali",IPL,1,19,48,0,3,15.16,48.0,15.79
Pankaj Singh,"Rajiv Gandhi International Stadium, Uppal",IPL,1,12,14,0,4,7.0,14.0,33.33
Pankaj Singh,Sawai Mansingh Stadium,IPL,8,132,215,5,50,9.77,43.0,37.88
Pankaj Singh,St George's Park,IPL,1,24,31,2,7,7.75,15.5,29.17
Pankaj Singh,The Rose Bowl,Test,1,282,184,0,208,3.91,184.0,73.76
Panna Ghosh,"Bready Cricket Club, Magheramason",T20I,1,12,7,1,6,3.5,7.0,50.0
Panna Ghosh,Colombo Cricket Club Ground,ODI,1,49,17,2,39,2.08,8.5,79.59
Panna Ghosh,Diamond Oval,ODI,2,60,40,1,40,4.0,40.0,66.67
Panna Ghosh,Feroz Shah Kotla,T20I,1,15,17,0,6,6.8,17.0,40.0
Panna Ghosh,Gaddafi Stadium,T20I,1,24,24,1,14,6.0,24.0,58.33
Panna Ghosh,Guanggong International Cricket Stadium,T20I,2,42,12,2,34,1.71,6.0,80.95
Panna Ghosh,Junction Oval,T20I,2,30,34,0,15,6.8,34.0,50.0
Panna Ghosh,Mangaung Oval,T20I,2,30,45,2,14,9.0,22.5,46.67
Panna Ghosh,Nondescripts Cricket Club Ground,ODI,2,102,56,2,73,3.29,28.0,71.57
Panna Ghosh,P Sara Oval,ODI,1,42,35,0,26,5.0,35.0,61.9
Panna Ghosh,"Pembroke Cricket Club, Sandymount",T20I,1,24,29,1,8,7.25,29.0,33.33
Panna Ghosh,Senwes Park,ODI,2,48,52,0,27,6.5,52.0,56.25
Panna Ghosh,Senwes Park,T20I,2,24,25,0,16,6.25,25.0,66.67
Panna Ghosh,Sheikh Kamal International Cricket Stadium,ODI,1,24,36,0,11,9.0,36.0,45.83
Panna Ghosh,Southend Club Cricket Stadium,T20I,1,12,14,0,7,7.0,14.0,58.33
Panna Ghosh,Sportpark Maarschalkerweerd,T20I,3,60,36,7,40,3.6,5.14,66.67
Panna Ghosh,SuperSport Park,ODI,1,12,13,0,7,6.5,13.0,58.33
Panna Ghosh,Sylhet Stadium,T20I,4,73,80,8,27,6.58,10.0,36.99
Panna Ghosh,VRA Ground,T20I,2,36,24,2,21,4.0,12.0,58.33
Panna Ghosh,W.A.C.A. Ground,T20I,1,24,25,2,12,6.25,12.5,50.0
Panna Ghosh,Willowmoore Park,ODI,1,12,16,0,5,8.0,16.0,41.67
Paras Singh,Singapore National Cricket Ground,T20I,3,44,67,3,20,9.14,22.33,45.45
Pargat Singh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20I,3,37,67,2,9,10.86,33.5,24.32
Pargat Singh,"Grand Prairie Stadium, Dallas",T20I,1,6,15,0,0,15.0,15.0,0.0
Pargat Singh,"Maple Leaf North-East Ground, King City",T20I,1,6,3,1,3,3.0,3.0,50.0
Pargat Singh,"Maple Leaf North-West Ground, King City",ODI,3,89,80,5,52,5.39,16.0,58.43
Pargat Singh,"National Stadium, Hamilton",T20I,1,6,7,0,3,7.0,7.0,50.0
Pargat Singh,"Sportpark Westvliet, The Hague",ODI,1,24,21,1,13,5.25,21.0,54.17
Pargat Singh,"Wanderers Cricket Ground, Windhoek",ODI,2,60,41,1,28,4.1,41.0,46.67
Parveen Kumar,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",ODI,2,90,99,0,46,6.6,99.0,51.11
Parveen Kumar,"Guernsey Rovers Athletic Club Ground, Port Soif",T20I,1,24,17,1,14,4.25,17.0,58.33
Parveen Kumar,Kerava National Cricket Ground,T20I,2,36,46,1,13,7.67,46.0,36.11
Parveen Kumar,"Maple Leaf North-West Ground, King City",ODI,2,108,59,2,73,3.28,29.5,67.59
Parveen Kumar,"Maple Leaf North-West Ground, King City",T20I,4,90,71,5,56,4.73,14.2,62.22
Parveen Kumar,Prairie View Cricket Complex,T20I,1,18,33,1,6,11.0,33.0,33.33
Parveen Kumar,"Solvangs Park, Glostrup",T20I,1,6,14,0,2,14.0,14.0,33.33
Parveen Kumar,"Sportpark Maarschalkerweerd, Utrecht",T20I,1,24,11,3,17,2.75,3.67,70.83
Parveen Kumar,"Sportpark Westvliet, The Hague",T20I,1,24,22,0,13,5.5,22.0,54.17
Parveen Kumar,"Wanderers Cricket Ground, Windhoek",ODI,2,105,45,3,69,2.57,15.0,65.71
Parvez Rasool,Eden Gardens,IPL,1,6,22,0,0,22.0,22.0,0.0
Parvez Rasool,Green Park,T20I,1,24,32,1,6,8.0,32.0,25.0
Parvez Rasool,JSCA International Stadium Complex,IPL,1,24,35,0,5,8.75,35.0,20.83
Parvez Rasool,M Chinnaswamy Stadium,IPL,3,60,96,1,17,9.6,96.0,28.33
Parvez Rasool,"MA Chidambaram Stadium, Chepauk",IPL,1,6,11,0,3,11.0,11.0,50.0
Parvez Rasool,"Rajiv Gandhi International Stadium, Uppal",IPL,2,48,60,1,15,7.5,60.0,31.25
Parvez Rasool,Shaheed Veer Narayan Singh International Stadium,IPL,1,24,20,1,9,5.0,20.0,37.5
Parvez Rasool,Shere Bangla National Stadium,ODI,1,60,60,2,25,6.0,30.0,41.67
Parvez Rasool,Subrata Roy Sahara Stadium,IPL,2,30,29,1,13,5.8,29.0,43.33
Parvindar Kumar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20I,1,18,30,1,5,10.0,30.0,27.78
Parvindar Kumar,"Bayuemas Oval, Kuala Lumpur",T20I,3,54,60,2,22,6.67,30.0,40.74
Parvindar Kumar,"West End Park International Cricket Stadium, Doha",T20I,2,12,28,0,2,14.0,28.0,16.67
Pavandeep Singh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),T20I,2,48,62,3,22,7.75,20.67,45.83
Pavandeep Singh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),T20I,2,48,52,2,23,6.5,26.0,47.92
Pavandeep Singh,"Bayuemas Oval, Kuala Lumpur",T20I,31,715,660,38,396,5.54,17.37,55.38
Pavandeep Singh,Indian Association Ground,T20I,3,54,57,3,22,6.33,19.0,40.74
Pavandeep Singh,"Indian Association Ground, Singapore",T20I,3,66,53,3,40,4.82,17.67,60.61
Pavandeep Singh,Kinrara Academy Oval,T20I,12,259,304,17,107,7.04,17.88,41.31
Pavandeep Singh,"Selangor Turf Club, Kuala Lumpur",T20I,4,89,79,6,49,5.33,13.17,55.06
Pavandeep Singh,Terdthai Cricket Ground,T20I,3,72,80,4,36,6.67,20.0,50.0
Pavandeep Singh,"Terdthai Cricket Ground, Bangkok",T20I,4,90,70,8,59,4.67,8.75,65.56
Pavandeep Singh,"Tribhuvan University International Cricket Ground, Kirtipur",T20I,10,221,295,12,92,8.01,24.58,41.63
Pavandeep Singh,"UKM-YSD Cricket Oval, Bangi",T20I,4,78,37,4,56,2.85,9.25,71.79
Pavandeep Singh,"YSD-UKM Cricket Oval, Bangi",T20I,3,72,50,7,53,4.17,7.14,73.61
Pavandeep Singh,Zhejiang University of Technology Cricket Field,T20I,1,24,12,3,18,3.0,4.0,75.0
Pech Pisa,Morodok Techo National Stadium,T20I,2,12,17,0,6,8.5,17.0,50.0
Pen Samon,Singapore National Cricket Ground,T20I,1,11,19,0,4,10.36,19.0,36.36
Phoup Srey Pheak,Morodok Techo National Stadium,T20I,4,69,45,4,54,3.91,11.25,78.26
Phoup Srey Pheak,Singapore National Cricket Ground,T20I,3,49,69,2,20,8.45,34.5,40.82
Pooja Kumari,"Desert Springs Cricket Ground, Almeria",T20I,1,24,17,2,15,4.25,8.5,62.5
Pooja Kumari,Guttsta Wicked Cricket Club,T20I,1,24,10,3,18,2.5,3.33,75.0
Poonam Yadav,Barsapara Cricket Stadium,T20I,3,66,55,2,28,5.0,27.5,42.42
Poonam Yadav,Bay Oval,ODI,1,60,38,2,37,3.8,19.0,61.67
Poonam Yadav,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,ODI,2,102,87,0,47,5.12,87.0,46.08
Poonam Yadav,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,ODI,2,108,64,0,59,3.56,64.0,54.63
Poonam Yadav,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,T20I,1,12,13,0,5,6.5,13.0,41.67
Poonam Yadav,Brabourne Stadium,T20I,4,91,108,4,28,7.12,27.0,30.77
Poonam Yadav,Buffalo Park,T20I,1,24,18,2,7,4.5,9.0,29.17
Poonam Yadav,Chilaw Marians Cricket Club Ground,ODI,1,60,50,1,29,5.0,50.0,48.33
Poonam Yadav,Chilaw Marians Cricket Club Ground,T20I,1,24,18,4,11,4.5,4.5,45.83
Poonam Yadav,Colombo Cricket Club Ground,T20I,2,42,47,1,12,6.71,47.0,28.57
Poonam Yadav,Colts Cricket Club Ground,T20I,1,6,2,1,4,2.0,2.0,66.67
Poonam Yadav,County Ground,ODI,7,324,220,9,191,4.07,24.44,58.95
Poonam Yadav,"County Ground, Chelmsford",T20I,1,24,32,0,5,8.0,32.0,20.83
Poonam Yadav,"County Ground, Hove",T20I,1,24,19,2,13,4.75,9.5,54.17
Poonam Yadav,"County Ground, New Road, Worcester",ODI,1,60,43,1,21,4.3,43.0,35.0
Poonam Yadav,"County Ground, Northampton",T20I,1,25,32,1,4,7.68,32.0,16.0
Poonam Yadav,"Darren Sammy National Cricket Stadium, St Lucia",T20I,2,48,45,2,17,5.62,22.5,35.42
Poonam Yadav,Diamond Oval,ODI,1,47,24,5,34,3.06,4.8,72.34
Poonam Yadav,Eden Park,T20I,1,24,32,1,6,8.0,32.0,25.0
Poonam Yadav,Feroz Shah Kotla,T20I,1,18,15,2,10,5.0,7.5,55.56
Poonam Yadav,Galle International Stadium,ODI,2,84,54,4,56,3.86,13.5,66.67
Poonam Yadav,Grace Road,ODI,1,60,31,1,39,3.1,31.0,65.0
Poonam Yadav,"John Davies Oval, Queenstown",ODI,3,174,133,3,87,4.59,44.33,50.0
Poonam Yadav,"John Davies Oval, Queenstown",T20I,1,24,34,0,6,8.5,34.0,25.0
Poonam Yadav,Junction Oval,T20I,2,48,52,2,19,6.5,26.0,39.58
